cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season,class
427,2,1,11,0.5893160656267029,796,6,0.9431945538974952,1
506,6,1,10,0.3346607710684902,976,6,1.8042727086281731,1
495,2,1,10,0.5614631427843984,909,6,0.9431945538974952,1
477,2,1,10,0.46596740732506864,860,6,0.9431945538974952,1
635,2,1,11,0.3346607710684902,968,6,1.8042727086281731,1
610,6,1,11,0.17550121196960722,1009,6,0.9431945538974952,1
567,2,1,10,0.3465977380009064,957,6,0.9431945538974952,1
496,6,1,10,0.06011053162291708,991,6,1.8042727086281731,1
560,2,1,11,0.19141716787949553,969,6,1.8042727086281731,1
540,6,1,11,0.29089189231629736,1024,6,0.9431945538974952,1
616,2,1,11,0.06806850957786123,1111,6,0.9431945538974952,1
611,2,1,11,0.3346607710684902,910,6,1.8042727086281731,1
546,2,1,10,0.23120705765421626,863,6,1.8042727086281731,1
496,2,1,10,0.7166437129058093,826,6,0.9431945538974952,1
714,2,1,11,0.4014521897638435,1113,6,0.9431945538974952,1
587,2,1,11,0.26303896947399286,958,6,1.8042727086281731,1
504,2,1,10,0.2590599804965208,1071,6,1.8042727086281731,1
526,2,1,10,0.4500514514151803,900,6,0.9431945538974952,1
562,6,1,11,0.21529110174432797,911,6,0.9431945538974952,1
487,2,1,10,0.35455571595585056,933,6,0.9431945538974952,1
590,2,1,10,0.3426187490234343,924,6,0.9431945538974952,1
636,6,1,10,0.2232490796992721,972,6,1.8042727086281731,1
592,2,1,10,0.37445066084321094,917,6,0.9431945538974952,1
466,6,1,11,0.649000900288784,814,6,0.9431945538974952,1
610,6,1,10,0.03140621485894062,1029,6,0.9431945538974952,1
574,2,1,11,0.12292296134079832,1100,6,0.9431945538974952,1
482,6,1,11,0.4062825726629875,834,6,1.8042727086281731,1
633,6,1,11,0.2590599804965208,902,6,1.8042727086281731,1
537,2,1,10,0.378429649820683,872,6,1.8042727086281731,1
680,6,1,11,0.011511269971580253,1071,6,0.9431945538974952,1
630,2,1,11,0.14281790622815868,962,6,1.8042727086281731,1
634,6,1,10,0.37047167186573887,1076,6,1.8042727086281731,1
426,6,1,11,0.3505767269783785,905,6,1.8042727086281731,1
485,6,1,11,0.38240863879815506,940,6,0.9431945538974952,1
507,6,1,10,0.593295054604175,840,6,0.9431945538974952,1
573,6,1,10,0.15958525605971893,1006,6,1.8042727086281731,1
545,2,1,10,0.13969031117235856,1071,6,0.9431945538974952,1
536,2,1,10,0.2869129033388253,970,6,1.8042727086281731,1
499,2,1,11,0.11183738833005404,956,6,1.8042727086281731,1
602,2,1,11,0.2511020025415766,932,6,0.9431945538974952,1
630,2,1,11,0.3983245947080434,982,6,1.8042727086281731,1
514,2,1,10,0.11979536628499819,925,6,0.9431945538974952,1
537,2,1,10,0.378429649820683,1026,6,0.9431945538974952,1
518,2,1,10,0.03623659775808463,947,6,0.9431945538974952,1
612,6,1,11,0.1794802009470793,997,6,0.9431945538974952,1
522,6,1,11,0.37445066084321094,854,6,0.9431945538974952,1
595,6,1,10,0.02032064184819634,995,6,0.9431945538974952,1
641,2,1,11,0.03225760878061256,1007,6,0.9431945538974952,1
570,2,1,10,0.21927009072180004,917,6,0.9431945538974952,1
529,2,1,10,0.11183738833005404,923,6,1.8042727086281731,1
600,6,1,11,0.16754323401466306,1026,6,0.9431945538974952,1
590,6,1,11,0.10302801645343795,1091,6,0.9431945538974952,1
520,6,1,11,0.3465977380009064,889,6,1.8042727086281731,1
598,2,1,11,0.3346607710684902,918,6,0.9431945538974952,1
615,2,1,11,0.5216732530096777,851,6,1.8042727086281731,1
635,6,1,11,0.163564245037191,900,6,0.9431945538974952,1
464,2,1,11,0.23916503560916041,968,6,1.8042727086281731,1
638,2,1,10,0.40230358368551544,1032,6,1.8042727086281731,1
494,6,1,11,0.5296312309646218,874,6,0.9431945538974952,1
445,2,1,11,0.5734001097168147,852,6,1.8042727086281731,1
537,2,1,10,0.2550809915190487,961,6,0.9431945538974952,1
530,6,1,10,0.27497593640640905,974,6,1.8042727086281731,1
593,2,1,10,0.0035532920166361052,962,6,1.8042727086281731,1
420,6,1,11,0.37047167186573887,869,6,1.8042727086281731,1
554,6,1,10,0.31874481515860187,990,6,0.9431945538974952,1
499,6,1,10,0.35455571595585056,830,6,1.8042727086281731,1
561,2,1,10,0.38240863879815506,951,6,0.9431945538974952,1
669,6,1,11,0.03140621485894062,1042,6,0.9431945538974952,1
619,2,1,10,0.2232490796992721,1004,6,1.8042727086281731,1
545,6,1,10,0.5495261758519822,854,6,1.8042727086281731,1
521,6,1,11,0.32670279311354605,895,6,1.8042727086281731,1
436,6,1,10,0.47392538528001277,802,6,1.8042727086281731,1
463,2,1,10,0.20335413481191175,958,6,1.8042727086281731,1
433,2,1,11,0.5773790986942867,773,6,1.8042727086281731,1
420,6,1,10,0.5853370766492308,793,6,1.8042727086281731,1
582,6,1,10,0.028278619803140486,1109,6,0.9431945538974952,1
462,6,1,11,0.37047167186573887,823,6,0.9431945538974952,1
570,2,1,11,0.02429963082566841,973,6,1.8042727086281731,1
586,2,1,11,0.35455571595585056,922,6,1.8042727086281731,1
654,6,1,11,0.21131211276685588,1033,6,1.8042727086281731,1
508,6,1,10,0.6848118010860327,900,6,1.8042727086281731,1
672,2,1,11,0.21529110174432797,888,6,0.9431945538974952,1
555,6,1,11,0.41821953959540376,895,6,0.9431945538974952,1
490,2,1,10,0.33863976004596225,932,6,1.8042727086281731,1
734,2,1,10,0.03936419281388477,1069,6,0.9431945538974952,1
537,6,1,10,0.41424055061793164,949,6,1.8042727086281731,1
587,6,1,11,0.02032064184819634,915,6,1.8042727086281731,1
531,6,1,10,0.02742722588146855,924,6,0.9431945538974952,1
546,6,1,11,0.1476482891273027,978,6,1.8042727086281731,1
506,2,1,10,0.5057572970997893,794,6,0.9431945538974952,1
449,6,1,10,0.6012530325591191,842,6,1.8042727086281731,1
560,2,1,11,0.3585347049333226,1010,6,1.8042727086281731,1
535,6,1,10,0.3903666167530992,945,6,0.9431945538974952,1
465,2,1,10,0.2232490796992721,1047,6,1.8042727086281731,1
619,6,1,11,0.33863976004596225,821,6,0.9431945538974952,1
664,2,1,11,0.1953961568569676,942,6,0.9431945538974952,1
605,6,1,11,0.08000547651027745,1077,6,1.8042727086281731,1
658,2,1,10,0.31789342123692993,1152,6,1.8042727086281731,1
560,6,1,11,0.5455471868745101,967,6,1.8042727086281731,1
593,2,1,11,0.4420934734602362,936,6,1.8042727086281731,1
524,2,1,10,0.3505767269783785,970,6,1.8042727086281731,1
613,6,1,11,0.12377435526247026,983,6,0.9431945538974952,1
637,6,1,10,0.24712301356410454,1013,6,0.9431945538974952,1
484,2,1,10,0.32670279311354605,858,6,0.9431945538974952,1
445,6,1,11,0.5574841538069263,805,6,0.9431945538974952,1
651,6,1,11,0.16669184009299115,1114,6,0.9431945538974952,1
538,6,1,10,0.652979889266256,862,6,1.8042727086281731,1
576,6,1,10,0.06408952060038915,1089,6,0.9431945538974952,1
514,6,1,11,0.5614631427843984,819,6,0.9431945538974952,1
577,2,1,10,0.24712301356410454,940,6,0.9431945538974952,1
538,2,1,10,0.3346607710684902,866,6,1.8042727086281731,1
591,6,1,11,0.004404685938308043,1000,6,0.9431945538974952,1
726,6,1,11,0.18345918992455137,928,6,0.9431945538974952,1
632,6,1,11,0.03225760878061256,998,6,1.8042727086281731,1
608,2,1,11,0.06806850957786123,1024,6,1.8042727086281731,1
477,6,1,10,0.40230358368551544,823,6,0.9431945538974952,1
666,2,1,10,0.07119610463366136,1073,6,0.9431945538974952,1
597,6,1,10,0.537589208919566,858,6,1.8042727086281731,1
604,6,1,10,0.23120705765421626,961,6,1.8042727086281731,1
486,2,1,11,0.5216732530096777,877,6,1.8042727086281731,1
563,2,1,10,0.163564245037191,962,6,1.8042727086281731,1
461,6,1,11,0.15560626708224684,1033,6,1.8042727086281731,1
568,6,1,10,0.15162727810477478,921,6,0.9431945538974952,1
560,2,1,10,0.3346607710684902,947,6,0.9431945538974952,1
574,6,1,11,0.17550121196960722,1069,6,0.9431945538974952,1
685,6,1,10,0.24712301356410454,1028,6,0.9431945538974952,1
608,2,1,11,0.270996947428937,1127,6,1.8042727086281731,1
554,6,1,10,0.41424055061793164,968,6,1.8042727086281731,1
546,2,1,10,0.05925913770124514,1060,6,1.8042727086281731,1
495,6,1,10,0.378429649820683,814,6,0.9431945538974952,1
577,2,1,11,0.378429649820683,901,6,1.8042727086281731,1
466,6,1,10,0.40230358368551544,862,6,1.8042727086281731,1
476,2,1,11,0.31874481515860187,921,6,1.8042727086281731,1
553,6,1,11,0.29089189231629736,1078,6,1.8042727086281731,1
576,6,1,10,0.37445066084321094,857,6,1.8042727086281731,1
609,6,1,11,0.38638762777562713,981,6,1.8042727086281731,1
541,2,1,10,0.21131211276685588,1027,6,0.9431945538974952,1
602,2,1,10,0.2511020025415766,984,6,1.8042727086281731,1
658,2,1,10,0.07119610463366136,932,6,1.8042727086281731,1
558,6,1,10,0.20335413481191175,889,6,0.9431945538974952,1
555,6,1,11,0.5773790986942867,828,6,0.9431945538974952,1
520,6,1,11,0.38638762777562713,976,6,0.9431945538974952,1
587,6,1,11,0.3943456057305713,969,6,1.8042727086281731,1
512,2,1,10,0.3028288592487136,977,6,0.9431945538974952,1
536,6,1,11,0.5057572970997893,972,6,0.9431945538974952,1
543,6,1,10,0.05130115974630099,1017,6,1.8042727086281731,1
393,2,1,10,0.5137152750547335,787,6,0.9431945538974952,1
578,6,1,10,0.2511020025415766,966,6,1.8042727086281731,1
588,2,1,10,0.23120705765421626,899,6,1.8042727086281731,1
511,6,1,11,0.17152222299213515,890,6,1.8042727086281731,1
601,6,1,11,0.04419457571302878,1044,6,1.8042727086281731,1
533,2,1,10,0.2511020025415766,904,6,0.9431945538974952,1
648,2,1,11,0.14366930014983062,996,6,0.9431945538974952,1
425,6,1,10,0.28293391436135323,952,6,1.8042727086281731,1
599,2,1,11,0.2670179584514649,835,6,1.8042727086281731,1
583,6,1,11,0.15162727810477478,1028,6,1.8042727086281731,1
626,2,1,11,0.29089189231629736,940,6,0.9431945538974952,1
502,2,1,11,0.016341652870724265,1030,6,1.8042727086281731,1
535,6,1,11,0.11183738833005404,911,6,1.8042727086281731,1
660,2,1,11,0.15560626708224684,957,6,1.8042727086281731,1
542,6,1,10,0.27895492538388117,962,6,0.9431945538974952,1
575,2,1,10,0.023448236903996476,1017,6,0.9431945538974952,1
583,6,1,11,0.2232490796992721,980,6,0.9431945538974952,1
587,2,1,11,0.1953961568569676,993,6,0.9431945538974952,1
535,2,1,11,0.09194244344269367,1010,6,1.8042727086281731,1
652,2,1,10,0.41821953959540376,857,6,0.9431945538974952,1
513,6,1,10,0.20733312378938382,729,6,1.8042727086281731,1
559,6,1,11,0.16754323401466306,1009,6,1.8042727086281731,1
576,6,1,11,0.27895492538388117,1080,6,0.9431945538974952,1
638,2,1,11,0.00042569696083596866,1120,6,1.8042727086281731,1
546,6,1,10,0.33863976004596225,945,6,0.9431945538974952,1
533,2,1,10,0.6211479774464795,950,6,1.8042727086281731,1
657,2,1,11,0.1547548731605749,979,6,0.9431945538974952,1
587,6,1,10,0.4540304403926524,1029,6,1.8042727086281731,1
601,6,1,10,0.15560626708224684,1023,6,0.9431945538974952,1
572,2,1,10,0.21529110174432797,944,6,1.8042727086281731,1
700,2,1,11,0.06721711565618929,1064,6,1.8042727086281731,1
511,2,1,11,0.17550121196960722,939,6,0.9431945538974952,1
553,6,1,10,0.4898413411899011,923,6,0.9431945538974952,1
491,2,1,11,0.19141716787949553,888,6,1.8042727086281731,1
549,2,1,10,0.11581637730752611,949,6,0.9431945538974952,1
581,2,1,11,0.541568197897038,922,6,1.8042727086281731,1
532,6,1,10,0.27895492538388117,998,6,0.9431945538974952,1
549,2,1,10,0.3426187490234343,943,6,1.8042727086281731,1
587,2,1,10,0.17550121196960722,999,6,0.9431945538974952,1
547,6,1,10,0.08000547651027745,939,6,0.9431945538974952,1
490,2,1,10,0.41026156164045957,887,6,0.9431945538974952,1
630,6,1,11,0.44607246243770826,944,6,1.8042727086281731,1
541,6,1,10,0.41821953959540376,852,6,1.8042727086281731,1
628,2,1,11,0.04419457571302878,1126,6,0.9431945538974952,1
537,6,1,11,0.6848118010860327,935,6,0.9431945538974952,1
560,6,1,11,0.2948708812937694,921,6,1.8042727086281731,1
533,6,1,11,0.15560626708224684,915,6,0.9431945538974952,1
646,2,1,11,0.2590599804965208,937,6,0.9431945538974952,1
540,2,1,10,0.17152222299213515,1051,6,1.8042727086281731,1
560,2,1,11,0.5256522419871498,943,6,1.8042727086281731,1
667,6,1,11,0.03623659775808463,937,6,0.9431945538974952,1
540,2,1,10,0.08000547651027745,991,6,0.9431945538974952,1
601,2,1,11,0.04419457571302878,1023,6,1.8042727086281731,1
531,2,1,11,0.15958525605971893,961,6,0.9431945538974952,1
555,6,1,10,0.4062825726629875,958,6,1.8042727086281731,1
580,2,1,10,0.12377435526247026,1087,6,1.8042727086281731,1
587,6,1,11,0.16754323401466306,907,6,1.8042727086281731,1
545,2,1,11,0.29089189231629736,860,6,0.9431945538974952,1
615,2,1,10,0.15958525605971893,1010,6,1.8042727086281731,1
662,6,1,10,0.02429963082566841,1042,6,1.8042727086281731,1
599,6,1,11,0.2511020025415766,1010,6,1.8042727086281731,1
558,2,1,11,0.434135495505292,873,6,1.8042727086281731,1
591,2,1,10,0.4699463963025407,960,6,1.8042727086281731,1
627,2,1,10,0.2550809915190487,1004,6,1.8042727086281731,1
446,2,1,11,0.3068078482261857,884,6,1.8042727086281731,1
592,6,1,11,0.1476482891273027,955,6,0.9431945538974952,1
433,2,1,11,0.3028288592487136,889,6,1.8042727086281731,1
597,6,1,11,0.04021558673555671,1092,6,1.8042727086281731,1
519,2,1,10,0.378429649820683,814,6,0.9431945538974952,1
639,2,1,10,0.08398446548774952,1048,6,1.8042727086281731,1
431,6,1,10,0.5097362860772614,763,6,0.9431945538974952,1
530,6,1,11,0.21131211276685588,986,6,0.9431945538974952,1
585,2,1,10,0.4221985285728758,940,6,1.8042727086281731,1
600,6,1,11,0.33863976004596225,1037,6,1.8042727086281731,1
438,2,1,11,0.5654421317618704,816,6,0.9431945538974952,1
626,2,1,10,0.0879634544652216,991,6,1.8042727086281731,1
529,6,1,10,0.3346607710684902,890,6,0.9431945538974952,1
608,2,1,11,0.2948708812937694,921,6,0.9431945538974952,1
489,2,1,11,0.5137152750547335,816,6,0.9431945538974952,1
446,2,1,11,0.2590599804965208,878,6,0.9431945538974952,1
565,2,1,11,0.2550809915190487,943,6,1.8042727086281731,1
565,2,1,11,0.1953961568569676,997,6,1.8042727086281731,1
614,2,1,10,0.34176735510176237,1083,6,1.8042727086281731,1
572,6,1,10,0.17152222299213515,1010,6,0.9431945538974952,1
573,2,1,11,0.5654421317618704,916,6,0.9431945538974952,1
567,2,1,11,0.163564245037191,993,6,1.8042727086281731,1
627,2,1,10,0.10387941037510989,1026,6,1.8042727086281731,1
521,6,1,10,0.21927009072180004,966,6,1.8042727086281731,1
578,2,1,11,0.02032064184819634,1037,6,0.9431945538974952,1
608,6,1,11,0.12775334423994233,862,6,0.9431945538974952,1
601,2,1,10,0.04419457571302878,899,6,0.9431945538974952,1
611,2,1,10,0.12775334423994233,946,6,1.8042727086281731,1
584,6,1,10,0.23518604663168832,1049,6,0.9431945538974952,1
417,2,1,11,0.45800942937012445,860,6,0.9431945538974952,1
547,2,1,10,0.6211479774464795,859,6,1.8042727086281731,1
591,2,1,11,0.08711206054354965,918,6,1.8042727086281731,1
608,2,1,10,0.05215255366797293,979,6,0.9431945538974952,1
521,2,1,10,0.4500514514151803,934,6,0.9431945538974952,1
435,2,1,10,0.3585347049333226,834,6,1.8042727086281731,1
535,2,1,11,0.028278619803140486,1006,6,1.8042727086281731,1
577,2,1,10,0.3147658261811298,996,6,0.9431945538974952,1
504,6,1,11,0.17550121196960722,971,6,0.9431945538974952,1
405,6,1,11,0.3306817820910181,953,6,0.9431945538974952,1
586,2,1,11,0.27497593640640905,973,6,1.8042727086281731,1
646,5,1,10,0.3147658261811298,754,11,0.9431945538974952,0
643,5,1,10,0.5734001097168147,712,11,0.9431945538974952,0
545,5,1,10,0.9434460846217175,635,11,0.8884502877862838,0
641,5,1,10,0.23916503560916041,811,11,0.9431945538974952,0
558,5,1,10,0.4062825726629875,805,11,0.8884502877862838,0
643,5,1,10,0.23518604663168832,831,11,0.8884502877862838,0
513,5,1,10,0.5336102199420939,749,11,0.9431945538974952,0
546,5,1,10,0.6370639333563678,662,11,0.9431945538974952,0
527,5,1,10,0.24712301356410454,700,11,0.9431945538974952,0
565,5,1,10,0.5813580876717588,761,11,0.9431945538974952,0
642,5,1,10,0.7405176467706417,723,11,0.8884502877862838,0
590,5,1,10,0.21529110174432797,680,11,0.8884502877862838,0
550,5,1,10,0.4619884183475966,786,11,0.8884502877862838,0
581,5,1,10,0.8121394483651391,669,11,0.8884502877862838,0
528,5,1,10,0.09194244344269367,862,11,0.9431945538974952,0
692,5,1,10,0.2590599804965208,853,11,0.8884502877862838,0
679,5,1,10,0.3377883661242903,937,11,0.9431945538974952,0
592,5,1,10,0.4619884183475966,663,11,0.8884502877862838,0
475,5,1,10,0.9792569854189661,623,11,0.8884502877862838,0
652,5,1,10,0.06408952060038915,815,11,0.9431945538974952,0
517,5,1,10,0.5614631427843984,686,11,0.8884502877862838,0
473,5,1,10,0.6251269664239516,723,11,0.9431945538974952,0
476,5,1,10,0.9116141728019409,663,11,0.9431945538974952,0
530,5,1,10,0.5614631427843984,700,11,0.8884502877862838,0
656,5,1,10,0.3028288592487136,788,11,0.9431945538974952,0
612,5,1,10,0.13969031117235856,800,11,0.9431945538974952,0
533,5,1,10,0.8041814704101949,669,11,0.9431945538974952,0
508,5,1,10,0.5734001097168147,680,11,0.8884502877862838,0
661,5,1,10,0.3346607710684902,754,11,0.9431945538974952,0
518,5,1,10,0.16669184009299115,812,11,0.8884502877862838,0
589,5,1,10,0.6609378672212003,771,11,0.9431945538974952,0
524,5,1,10,0.6967487680184489,734,11,0.8884502877862838,0
594,5,1,10,0.3426187490234343,744,11,0.8884502877862838,0
556,5,1,10,0.1357113221948865,842,11,0.9431945538974952,0
635,5,1,10,0.5296312309646218,738,11,0.8884502877862838,0
571,5,1,10,0.3346607710684902,697,11,0.8884502877862838,0
706,5,1,10,0.6092110105140632,720,11,0.9431945538974952,0
604,5,1,10,0.6688958451761444,707,11,0.8884502877862838,0
540,5,1,10,0.5773790986942867,760,11,0.9431945538974952,0
499,5,1,10,0.9235511397343571,657,11,0.8884502877862838,0
489,5,1,10,0.8002024814327229,716,11,0.9431945538974952,0
437,5,1,10,1.1145426106530167,521,11,0.9431945538974952,0
669,5,1,10,0.016341652870724265,842,11,0.9431945538974952,0
505,5,1,10,0.37047167186573887,710,11,0.9431945538974952,0
484,5,1,10,0.23916503560916041,793,11,0.8884502877862838,0
619,5,1,10,0.270996947428937,796,11,0.8884502877862838,0
618,5,1,10,0.41424055061793164,798,11,0.9431945538974952,0
573,5,1,10,0.163564245037191,783,11,0.9431945538974952,0
551,5,1,10,0.3346607710684902,852,11,0.9431945538974952,0
614,5,1,10,0.23518604663168832,783,11,0.8884502877862838,0
526,5,1,10,0.4898413411899011,740,11,0.8884502877862838,0
456,5,1,10,0.47392538528001277,774,11,0.9431945538974952,0
470,5,1,10,0.29089189231629736,775,11,0.9431945538974952,0
594,5,1,10,0.45800942937012445,790,11,0.8884502877862838,0
576,5,1,10,0.649000900288784,783,11,0.8884502877862838,0
500,5,1,10,0.14366930014983062,762,11,0.9431945538974952,0
614,5,1,10,0.2590599804965208,869,11,0.9431945538974952,0
560,5,1,10,0.4221985285728758,812,11,0.8884502877862838,0
626,5,1,10,0.17152222299213515,816,11,0.9431945538974952,0
529,5,1,10,0.016341652870724265,736,11,0.8884502877862838,0
795,5,1,10,0.1865867849803515,856,11,0.8884502877862838,0
614,5,1,10,0.4898413411899011,775,11,0.9431945538974952,0
471,5,1,10,0.537589208919566,751,11,0.8884502877862838,0
657,5,1,10,0.13088093929574246,856,11,0.8884502877862838,0
657,5,1,10,0.33863976004596225,818,11,0.8884502877862838,0
467,5,1,10,0.859887316094804,647,11,0.9431945538974952,0
552,5,1,10,0.7604125916580021,640,11,0.9431945538974952,0
476,5,1,10,0.5654421317618704,595,11,0.9431945538974952,0
580,5,1,10,0.23120705765421626,736,11,0.9431945538974952,0
646,5,1,10,0.10387941037510989,681,11,0.8884502877862838,0
517,5,1,10,0.5176942640322055,772,11,0.9431945538974952,0
690,5,1,10,0.23916503560916041,816,11,0.9431945538974952,0
532,5,1,10,0.7643915806354742,623,11,0.8884502877862838,0
587,5,1,10,0.015490258949052328,772,11,0.8884502877862838,0
570,5,1,10,1.0906686767881841,671,11,0.9431945538974952,0
658,5,1,10,0.3505767269783785,804,11,0.9431945538974952,0
600,5,1,10,0.15162727810477478,821,11,0.8884502877862838,0
596,5,1,10,0.24314402458663248,776,11,0.8884502877862838,0
473,5,1,10,0.49382033016737314,695,11,0.9431945538974952,0
543,5,1,10,0.9394670956442455,626,11,0.9431945538974952,0
581,5,1,10,0.6887907900635047,767,11,0.9431945538974952,0
554,5,1,10,0.8360133822299715,750,11,0.8884502877862838,0
590,5,1,10,0.7962234924552508,737,11,0.8884502877862838,0
393,5,1,10,0.5574841538069263,747,11,0.9431945538974952,0
579,5,1,10,0.9354881066667734,776,11,0.9431945538974952,0
541,5,1,10,0.7564336026805301,660,11,0.9431945538974952,0
558,5,1,10,0.33863976004596225,722,11,0.9431945538974952,0
476,5,1,10,0.485862352212429,675,11,0.9431945538974952,0
475,5,1,10,0.7126647239283372,701,11,0.9431945538974952,0
479,5,1,10,0.9354881066667734,691,11,0.8884502877862838,0
500,5,1,10,0.5216732530096777,718,11,0.8884502877862838,0
527,5,1,10,0.649000900288784,760,11,0.8884502877862838,0
574,5,1,10,0.3426187490234343,735,11,0.9431945538974952,0
367,5,1,10,1.1145426106530167,604,11,0.9431945538974952,0
538,5,1,10,0.4420934734602362,756,11,0.9431945538974952,0
552,5,1,10,0.4818833632349569,876,11,0.8884502877862838,0
511,5,1,10,0.3346607710684902,778,11,0.9431945538974952,0
590,5,1,10,0.08398446548774952,809,11,0.8884502877862838,0
528,5,1,10,0.5256522419871498,758,11,0.9431945538974952,0
636,5,1,10,0.2948708812937694,736,11,0.9431945538974952,0
612,5,1,10,0.593295054604175,694,11,0.8884502877862838,0
590,5,1,10,0.6052320215365912,804,11,0.8884502877862838,0
558,5,1,10,0.3505767269783785,813,11,0.8884502877862838,0
557,5,1,10,0.3983245947080434,697,11,0.9431945538974952,0
548,5,1,10,0.5853370766492308,769,11,0.9431945538974952,0
551,5,1,10,0.5256522419871498,795,11,0.9431945538974952,0
562,5,1,10,0.5893160656267029,763,11,0.9431945538974952,0
476,5,1,10,0.8121394483651391,729,11,0.9431945538974952,0
633,5,1,10,0.17550121196960722,803,11,0.9431945538974952,0
608,5,1,10,0.7126647239283372,677,11,0.8884502877862838,0
460,5,1,10,0.2988498702712415,758,11,0.8884502877862838,0
606,5,1,10,0.31078683720365774,766,11,0.8884502877862838,0
559,5,1,10,0.434135495505292,750,11,0.8884502877862838,0
471,5,1,10,0.3147658261811298,764,11,0.8884502877862838,0
509,5,1,10,0.6291059554014237,798,11,0.9431945538974952,0
646,5,1,10,0.2232490796992721,779,11,0.8884502877862838,0
513,5,1,10,0.4221985285728758,750,11,0.9431945538974952,0
525,5,1,10,0.31874481515860187,674,11,0.9431945538974952,0
566,5,1,10,0.5694211207393426,680,11,0.9431945538974952,0
500,5,1,10,0.9434460846217175,639,11,0.9431945538974952,0
631,5,1,10,0.2869129033388253,787,11,0.9431945538974952,0
452,5,1,10,0.9394670956442455,735,11,0.9431945538974952,0
415,5,1,10,0.24314402458663248,748,11,0.9431945538974952,0
573,5,1,10,0.593295054604175,728,11,0.8884502877862838,0
482,5,1,10,1.0866896878107122,685,11,0.9431945538974952,0
490,5,1,10,0.6251269664239516,790,11,0.9431945538974952,0
592,5,1,10,0.18743817890202344,778,11,0.8884502877862838,0
664,5,1,10,0.270996947428937,822,11,0.9431945538974952,0
605,5,1,10,0.3505767269783785,701,11,0.9431945538974952,0
555,5,1,10,0.25025060861990467,908,11,0.8884502877862838,0
551,5,1,10,0.8837612499596363,671,11,0.8884502877862838,0
521,5,1,10,0.11581637730752611,798,11,0.8884502877862838,0
672,5,1,10,0.6569588782437281,725,11,0.8884502877862838,0
637,5,1,10,0.3147658261811298,868,11,0.8884502877862838,0
702,5,1,10,0.1905657739578236,845,11,0.8884502877862838,0
517,5,1,10,0.21529110174432797,777,11,0.8884502877862838,0
607,5,1,10,0.8797822609821643,682,11,0.9431945538974952,0
479,5,1,10,0.6330849443788957,688,11,0.9431945538974952,0
590,5,1,10,0.4619884183475966,756,11,0.8884502877862838,0
605,5,1,10,0.37047167186573887,720,11,0.8884502877862838,0
539,5,1,10,0.35455571595585056,724,11,0.8884502877862838,0
456,5,1,10,0.9116141728019409,592,11,0.8884502877862838,0
521,5,1,10,0.004404685938308043,824,11,0.8884502877862838,0
551,5,1,10,0.32272380413607393,736,11,0.9431945538974952,0
530,5,1,10,0.6012530325591191,745,11,0.9431945538974952,0
491,5,1,10,0.8360133822299715,746,11,0.9431945538974952,0
530,5,1,10,0.43015650652781995,727,11,0.8884502877862838,0
559,5,1,10,0.752454613703058,694,11,0.9431945538974952,0
612,5,1,10,0.652979889266256,642,11,0.8884502877862838,0
492,5,1,10,0.6887907900635047,653,11,0.8884502877862838,0
589,5,1,10,0.7365386577931696,760,11,0.8884502877862838,0
601,5,1,10,0.4699463963025407,704,11,0.9431945538974952,0
649,5,1,10,0.41821953959540376,762,11,0.8884502877862838,0
549,5,1,10,0.6649168561986724,691,11,0.8884502877862838,0
521,5,1,10,0.5813580876717588,749,11,0.8884502877862838,0
449,5,1,10,0.7842865255228345,658,11,0.9431945538974952,0
650,5,1,10,0.4500514514151803,793,11,0.9431945538974952,0
641,5,1,10,0.21131211276685588,744,11,0.9431945538974952,0
614,5,1,10,0.5097362860772614,822,11,0.9431945538974952,0
602,5,1,10,0.27497593640640905,865,11,0.8884502877862838,0
590,5,1,10,0.5495261758519822,809,11,0.9431945538974952,0
446,5,1,10,0.41424055061793164,744,11,0.9431945538974952,0
620,5,1,10,0.1953961568569676,869,11,0.8884502877862838,0
477,5,1,10,0.9514040625766617,654,11,0.8884502877862838,0
530,5,1,10,0.7643915806354742,686,11,0.9431945538974952,0
519,5,1,10,0.6012530325591191,650,11,0.9431945538974952,0
547,5,1,10,0.23916503560916041,743,11,0.9431945538974952,0
542,5,1,10,0.3346607710684902,771,11,0.8884502877862838,0
459,5,1,10,0.541568197897038,631,11,0.9431945538974952,0
381,5,1,10,0.6370639333563678,666,11,0.8884502877862838,0
579,5,1,10,0.45800942937012445,746,11,0.8884502877862838,0
571,5,1,10,0.5176942640322055,781,11,0.9431945538974952,0
641,5,1,10,0.7842865255228345,681,11,0.9431945538974952,0
533,5,1,10,0.6688958451761444,665,11,0.9431945538974952,0
494,5,1,10,0.5535051648294542,724,11,0.9431945538974952,0
609,5,1,10,0.752454613703058,666,11,0.8884502877862838,0
506,5,1,10,0.4818833632349569,657,11,0.8884502877862838,0
566,5,1,10,0.270996947428937,826,11,0.8884502877862838,0
689,5,1,10,0.37047167186573887,747,11,0.8884502877862838,0
670,5,1,10,0.28293391436135323,814,11,0.9431945538974952,0
588,5,1,10,0.4221985285728758,772,11,0.9431945538974952,0
639,5,1,10,0.37047167186573887,823,11,0.8884502877862838,0
681,5,1,10,0.163564245037191,745,11,0.9431945538974952,0
553,5,1,10,0.4540304403926524,780,11,0.9431945538974952,0
